Full_ROI_ID,Ground_Truth_Label,Confidence,ca_std,ca_skew,ca_num_peaks,ca_energy,ca_kurtosis,circularity,solidity,area_px,aspect_ratio,extent,eccentricity
20250409_3_Glut_1mM_component_251,OPC,1.0,216.97245581370728,1.0506693783736045,0,69406007.69948438,-0.6564484694060728,1.2576948637228433,0.9545454545454546,21.0,0.8333333333333334,0.7,0.7429881364958281
20250409_3_Glut_1mM_component_252,OPC,1.0,256.81528006217934,2.170257505511061,8,91251616.4176743,5.557384257630272,1.0635183109500363,0.92,23.0,1.0,0.6388888888888888,0.8328954707465531
20250409_3_Glut_1mM_component_256,OPC,0.96,1002.0645514086077,0.997834003300934,0,1510041170.149118,-0.5490380010370823,1.6931479507424014,0.9166666666666666,19.0,1.6666666666666667,0.7333333333333333,0.8468413944019118
20250409_3_Glut_1mM_component_265,Oli,1.0,1646.061368504427,2.862743065112142,11,3300127322.655259,7.56785568333448,1.347530211131618,1.0,20.0,0.6666666666666666,0.8333333333333334,0.7302967433402214
20250409_3_Glut_1mM_component_278,OPC,1.0,377.4660729766914,1.3279533820687224,3,205581806.23965344,0.6108524823009311,2.0943951023931953,1.0,8.0,1.5,1.0,0.7905694150420949
20250409_3_Glut_1mM_component_28,Oli,1.0,534.291578246959,1.8885327296900438,7,422200565.59181076,3.007412796605638,0.8662656313772014,0.8983050847457628,106.0,1.1666666666666667,0.6309523809523809,0.5228246830002818
20250409_3_Glut_1mM_component_30,OPC,1.0,273.3614969499182,1.014897214798382,0,113637740.66755772,-0.5110749353171387,1.0780241689052943,0.9423076923076923,49.0,1.2857142857142858,0.7777777777777778,0.6308876904659647
20250409_3_Glut_1mM_component_31,OPC,1.0,305.09980479427907,1.8566204942966595,1,132898876.89511532,3.9013338118176186,1.135817967213163,1.0,42.0,1.0,0.65625,0.687050996680066
20250409_3_Glut_1mM_component_32,OPC,1.0,61.276921336839564,2.571894194330433,6,4466857.3947934015,5.903652679926685,1.0195257983459975,0.9642857142857143,27.0,0.5,0.84375,0.868378472764796
20250409_3_Glut_1mM_component_36,OPC,1.0,177.44690616425427,1.176568259477146,0,44745012.111877516,-0.24581725096306029,0.7215119108277279,0.872093023255814,75.0,1.75,0.6696428571428571,0.8973173418825793
20250409_3_Glut_1mM_component_39,OPC,1.0,286.2796633418575,1.8029439409991082,1,103814833.29665351,1.8998158052056562,0.5687753258606155,0.7619047619047619,88.0,1.5,0.5333333333333333,0.8551722882618031
20250409_3_Glut_1mM_component_42,OPC,1.0,209.3191048056839,1.4857644616445398,4,57623209.62692504,0.6976516248131546,0.7629587882902433,0.825,34.0,1.6666666666666667,0.55,0.8569713969716165
20250409_3_Glut_1mM_component_44,OPC,0.8333,782.5357331666146,0.8365952628479578,0,942980644.9248303,-0.9903775087738653,1.0116284483350249,0.9473684210526315,54.0,0.7,0.7714285714285715,0.7416101712576146
20250409_3_Glut_1mM_component_47,OPC,1.0,202.68122249100858,2.2121919148233715,2,54540178.30434944,5.000550847142916,1.0049521225536397,0.9428571428571428,66.0,0.7272727272727273,0.75,0.7187370717926294
20250409_3_Glut_1mM_component_48,OPC,0.8889,206.75057231732015,0.7809199832291873,0,66492799.242474854,-1.107581443401589,1.051175952546438,0.95,38.0,0.6666666666666666,0.7037037037037037,0.8004534951620453
20250409_3_Glut_1mM_component_53,OPC,1.0,241.0297548673639,1.1887728105011688,1,85021173.23581351,0.11384753577530349,1.089941049746501,1.0,52.0,0.6,0.8666666666666667,0.7832359344102432
20250409_3_Glut_1mM_component_65,OPC,1.0,187.73385476519826,1.1612131122997318,0,50321840.67465891,-0.32611887010981677,0.7319212417629103,0.8055555555555556,31.0,1.1428571428571428,0.5918367346938775,0.7317915569590772
20250409_3_Glut_1mM_component_69,OPC,1.0,639.5499093346984,1.5109877271024745,4,578378092.9300787,1.1046654509824831,0.8043239929002227,0.9322033898305084,55.0,2.1666666666666665,0.7051282051282052,0.9153184666314685
20250409_3_Glut_1mM_component_7,OPC,0.8,116.70955963938289,3.5607581188276938,6,15860735.845860668,13.405875824383752,1.1741605384881055,1.0,37.0,0.75,0.7708333333333334,0.6131556659218289
20250409_3_Glut_1mM_component_70,OPC,1.0,190.53380722561985,0.6713990680070157,0,57036418.82439375,-1.396208613701589,1.2860574036336336,1.0,27.0,1.2,0.9,0.5724125976557584
20250409_3_Glut_1mM_component_74,OPC,0.8,504.35639830865614,2.9164074800008346,14,313931966.67457443,8.842463173300294,0.8777816005617554,0.9305555555555556,67.0,1.1,0.6090909090909091,0.8319842040521842
20250409_3_Glut_1mM_component_75,OPC,1.0,148.66460913602626,1.141058470063453,0,32351779.60215503,-0.09983656176323485,0.851291071744645,0.9130434782608695,84.0,1.0909090909090908,0.6363636363636364,0.8050481199582915
20250409_3_Glut_1mM_component_79,OPC,1.0,205.87137047952714,1.5088188398820246,0,55624833.33031478,0.5261002727850332,1.179109612694895,0.9782608695652174,45.0,0.875,0.8035714285714286,0.5596540302118516
20250409_3_Glut_1mM_component_9,OPC,1.0,567.9357196305176,1.0856099720471077,0,498094277.161917,-0.18479196410881382,0.9377734075522065,0.9272727272727272,51.0,1.125,0.7083333333333334,0.6828783331369879
20250409_3_Glut_1mM_component_93,OPC,1.0,232.63099495961634,6.069103396935519,2,58499547.02250265,39.68070134257943,0.5020702907849091,0.7391304347826086,60.0,1.7142857142857142,0.6071428571428571,0.8290982268243637
20250409_3_Glut_1mM_component_94,OPC,0.8,564.4653396274953,-0.02730981176760626,0,701526176.7348151,-1.833181487726608,0.43547879490593583,0.5757575757575758,57.0,1.5,0.38,0.8293253291475263
20250409_3_Glut_1mM_component_95,OPC,0.75,466.0378448983993,0.6482917791930315,0,363751435.7776221,-1.308043115222663,0.8236592974532845,0.9130434782608695,43.0,0.5454545454545454,0.6363636363636364,0.8919263356216677
20250409_3_Glut_1mM_component_99,OPC,1.0,98.46342897668823,0.36536262372437495,0,19724408.090094347,-1.3573161101143676,0.8758946372355518,0.8666666666666667,26.0,1.0,0.5306122448979592,0.8977383817748131
20250409_5_Glut_100uM_component_390,OPC,1.0,61.6558199692904,1.8199256479239005,10,7813618.003635122,2.9059370876113926,0.9694901259935803,0.9736842105263158,37.0,1.8333333333333333,0.74,0.8723315578455032
